text,label
"Mekong Stories ou le film sans queue ni tête et prétentieux qui se veut libertaire en montrant des jeunes assoiffés de liberté en tentant de braver les interdits. Mais les limites de ces jeunes, semblent dépasser dans notre Europe Occidentale. Leur chemin de vie nous laisse une image cheap et sans sens. C’est peut-être la définition de ce film : le non-sens. Les séquences s’enchaînent sans suite logique et le montage aurait été différents qu’il en aurait été de même : un vrai bordel. Les acteurs ne se même pas à la hauteur de ce schmilblick. Voici un film de caricature qui tombe sans arrêt dans l’extrême et n’assume pas ensuite. Les scènes de violences sont barbares par exemple. Mais les scènes qui suivent abandonnent l’idée de cette dureté et passe à autre chose. Finalement, on a l’impression que le réalisateur se donne un genre esthétique et original, mais plagie en fin de compte de nombreux cinéastes. On en connaît un autre qui fait ça, mais Phan Dand Di lui ne justifie jamais ses pseudos séquences artistiques. Bref Mekong Stories est un fourre-tout qui échoue à chaque seconde. D'autres critiques sur ma page Facebook : Cinéphiles 44",0
Film très prometteur durant les premières minutes on est pris en haleine. Puis sans savoir pourquoi les personnages dicjonctent et là ça part dans tous les sens sans aucune logique un film avec un très bon casting qui n'a pas tenu sa promesse dommage,0
Mais quel navet le scénario fragile et les acteurs ^pas crédibles sauf les deux principaux. Je ne me fatiguerais pas à en dire plus j'ai assez perdu mon temps comme ça ! Netflix fait des choses très bien comme très mauvaises.,0
"Une suite de tuerie assez gore, de la part d'un homme ""enlevé"" qui revient 2 ans plus tard, avec objectif de reconquérir son ex afin de repeupler la terre d'une sorte d'entité alien. Mise à part les scènes gores, rien de bien terrible dans ce film.",0
"Au vu du casting, je me suis dit que je risquais pas grand chose a visionner ce film. Grosse erreur, ce film est mauvais du début a la fin ! Un scénario digne d'un d'un épisode des powers rangers, des dialogues d'une banalité et stupidité affligeante. Non ce film na vraiment rien pour lui.",0
"Un très mauvais Mario Bava. L'histoire pille allégrement l'Exorciste de Friedkin, et on a du mal à tenir jusqu'au bout tant il ne se passe pas grand chose. A éviter!",0
"Un magnifique film ! Le casting est parfait : Tobey Maguire, Jake Gyllenhall et la magnifique Natalie Portman nous livrent tous de sublimes prestations. L'histoire est émouvante et intense, malgré un scénario déjà vu (je pense notamment à Pearl Harbor). A cela, on peut y rajouter une très bonne réalisation et une bande-son judicieusement choisie. Un superbe drame signé Jim Sheridan, qui nous montre l'impact psychologique qu'occasionnent les guerres sur les soldats. A voir !",1
Très décevant... bourré de clichés sur le milieu gay... ne présente aucun intérêt...,0
"Film excellent, à voir même pour les ""anti-foot"" Personnellement je l'ai vu au ciné, il y a des scènes très émouvantes, on a qu'une envie c'est qu'il réussisse son rêve.",1
"Exceptionnel ! Âpre, brutal, mystérieux, plastiquement superbe et très très ambitieux. En 20 ans de cinéphilie, je ne me souviens pas avoir vu beaucoup de choses similaires. C'est un peu comme si les peintres Caravage et Francis Bacon s'étaient associés pour faire un remake du ""Cheval de Turin"" de Bela Tarr... Le film est une immersion dans un univers qu'on ne voit jamais au cinéma : la grande industrie, la mine. Là les hommes sont réduits à de ridicules marionnettes crasseuses. Les neiges du nord donnent à chaque plan une colorimétrie inédite : un mélange boueux de bleu pâle et d'ocre rouge. En émergent les visages d'acteurs toujours justes. Ce dut être un tournage atroce : violence, froid, nudité, saleté, humidité, plans-séquences hyper-complexes à répéter, etc. La musique (est-ce de la musique d'ailleurs ?) accompagne cette austère épreuve. Le film n'en oublie pas pour autant son spectateur : les personnages sont bien construits, le récit avance d'une façon souvent logique, un certain suspens s'installe quant au devenir de ce jeune homme qui fabrique de l'alcool frelaté et se fait prendre alors que l'un de ses collègues est en train de mourir à l'hôpital. Le film nous réserve trois moments exceptionnels : un interrogatoire très bien écrit, une scène de bagarre extrême entre les deux frères et le récit d'une singulière histoire de chien fidèle dont personne ne parvient à saisir le sens. Ce sens qui échappe avait déjà commencé à envahir le film en quelques séquences incohérentes mais éminemment poétiques. Il domine les derniers moments de cette œuvre majeure qui n'a à peu près aucun équivalent dans le cinéma contemporain (je veux dire depuis 1895...;-) ). Espérons que le film trouve son public (qui est sans doute très restreint, mais en sortira changé).",1
"Que penser au final de ce ""Loup"" pouvant certes par moment se faire assez prenant, mais souffrant néanmoins de quelques défauts particulièrement gênants? Cela n'aura évidemment échappé à personne, le problème du doublage est évidemment essentiel. Déjà peu aidé par l'inexpressivité totale de son interprète principal et de l'ensemble du casting (diffuserait-on clandestinement ""Plus belle la vie"" en Sibérie?), Vanier aggrave le problème en ajoutant un doublage exécrable et totalement en décalage avec le ""jeu"" de son héros, si bien que l'agacement et l'irritation ne sont parfois pas loin. Dommage car le scénario, loin d'être révolutionnaire, tient tout de même à peu près la route tandis que les paysages font eux comme prévu leur petit effet, sans oublier une musique d'assez bonne qualité... On ne regrette en conséquent pas forcément le déplacement, mais on se dit tout de même qu'on est passés à deux doigts du bon film.",0
"Nous avons tous eu un jour envie de raconter notre adolescence, nos études et notre apprentissage de notre métier, et il est certain que cela est bien plus simple de le faire au cinéma quand le métier en l'occurrence est justement lié au 7ème art! Mais dans cette petite autobiographie sans le moindre rythme ni aucune intensité, nous ne partageons aucune empathie pour le personnage et nous avons une vision très négative de l'univers cinématographique. Ce pauvre Erik aurait sans doute mieux fait de consulter un psy que nous ennuyer à écrire ce film!",0
"c'est mignon, on a envie d'aimer, mais ça ne vient pas, c'est mal tourné, mal scénarisé, heureusement que c'est bien joué. au final, ça ressemble à un épisode de friends étiré mixé avec un épisode de la saison 1 de Popstars.",0
"Very bad things. Le cinéma nordique est plus qu'atypique : les laissés-pour-compte du Finlandais Aki Kaurismäki ou les innovations incessantes du Danois Lars von Trier. Quant à la Norvège, hormis le récent ""Norway of life"", sa production cinématographique n'est pas des plus prolifiques. Qu'importe au vu de la qualité des infimes joyaux issus du pays des fjords. Geirr, handicapé et impuissant du même coup, passe son temps à mater inlassablement des films de guerre et à tirer sur des joints pour atténuer son sort. Sa femme, exténuée par son isolement progressif (il s'identifie aux vétérans estropiés du Vietnam), fait appel à une coach adepte de la pensée positive auprès d'un groupe à mobilité réduite qu'elle tente de porter vers le haut. La présence de ses pairs aggravera son comportement misanthropique. Du moins dans un premier temps... Pour traiter du sujet tabou du handicap, Bard Breien (dont c'est la première réalisation) n'y va pas avec le dos de la cuiller. Bien au contraire, il aborde le problème de front avec le rire comme arme imparable pour faire face aux préjugés de notre société hypocrite. Le résultat est délectable grâce à une distribution irréprochable, à une trame scénaristique au cordeau (passant de l'hystérie aux larmes à la vitesse de l'éclair) et aux clins d'oeil à des films mythiques sur la guerre du Vietnam tels que ""Né un 4 juillet"" (avec le visage négligé de Geirr à l'instar de Tom Cruise en Ron Kovic), ""Voyage au bout de l'enfer"" (avec la scène de la roulette russe) et ""Apocalypse Now"" (avec les hélices du ventilateur tournicotant au-dessus de la tête de Geirr). Cette comédie noire complètement givrée (à en perdre le nord !) est un condensé du propos grave traité dans ""Festen"" (le refoulement de désirs enfouis au plus profond de l'inconscient), de la folie débridée des ""Idiots"" de von Trier et du ton caustique du provocant ""C'est arrivé près de chez vous"". Accourez dans les salles obscures pour porter en triomphe ce film culte en devenir...",1
"Babysitter Wanted (2007) est un slasher archi basic, où une jeune étudiante décide de garder un môme le soir pour se faire un peu d’argent. Bien évidemment, un psychopathe rôde aux alentours et va s’en prendre à elle, du moins, c’est ce que l’on imagine avant qu’un twist en plein milieu du film ne surgisse de nul part et renverse la tendance ! Le slasher prend alors une toute autre tournure et se transforme en un survival gore et sanguinolent. Bref, une Série B horrifique qui n’innove pas au contraire, mais qui parvient à distraire et à crisper le spectateur le temps du film, on en demandait pas plus.",0
"Tellement mauvais... l histoire est convenu (comme souvent dans ce type de film), mais le pire c'est que les scènes de danse son mauvaise également pas d'originalité, du déjà vu... et le doublage FR une catastrophe! Bref passez votre chemin.",0
"Un peu d'ennui et beaucoup trop d'invraisemblable, ce qui amène à décrocher et à attendre la fin beaucoup trop rapidement.",0
"Une histoire d’amour – très et trop platonique - entre une tueuse et sa cible qui est lui-même un puissant gangster. Cela a déjà été fait en mieux par M. John Huston : « L’Honneur des Prizzi » (Prizzi's Honor, 1986). Car, ici, malgré de bons et beaux acteurs (je pense surtout à Shin Sae-Kyung qui est vraiment irrésistible), ce que l’on retient c’est une absence évidente de rythme (qu’est-ce que ça tourne à vide…) et une histoire invraisemblable au possible.",0
"Serial loser... Premier long-métrage de James Huth et c'est un beau ratage. En mode serial destructor, il détruit son film bien comme il faut. Un dîner ou Michèle Laroque bien que sexy tourne en ridicule tout comme les protagonistes y compris Dupontel. Ce dîner est un mauvais assaisonnement. On à l'impression qui se la joue jean-Pierre Jeunet dans le genre atmosphère Delicatessen mais haut en couleur. Mal construit et désastreux.",0
Un film dégoûtant fait pour dégoûter. Aucun intérêt à part donner la nausée en montrant du gore à tout prix.,0
"Delicatessen est certainement l’une des plus originales comédies du cinéma Français. La mise en scène de Jean-Pierre Jeunet et Marc Caro est efficace, le film est délirant au possible, l’humour est excellent, il y a de bons dialogues et le casting est très bon avec notamment le grand Dominique Pinon, mais aussi Marie-Laure Dougnac, Jean-Claude Dreyfus et Ticky Holgado. Bref, on passe un très bon moment.",1
Très bon film! Très agréable moment passé avec ces acteurs qui mêlent humour générosité et méchanceté avec un grand talent un vrai bol de fraîcheur !!,1
"Film complètement décalé mais très bien joué par les premiers comme les 2nd rôles, le scénario même bizarre fonctionne avec des pointes d'humour et surtout une série de personnages pas communs. Bon film...",1
"Oh la la, quel film magnifique ... et quelle performance, a la fois visuelle et scenaristique, une sorte d'opéra cinématographique, absolument majestueux et splendide, on n'en ressort pas indemne .. on n'en ressort d'ailleurs pas du tout ! Les acteurs sont sincères et touchants, et les décors sont grandioses, immenses ... On rentre a 100% dans ce chef d'oeuvre. Le scenario est impressionnant par sa construction astucieuse, cette alternance entre le présent et le passé est maitrisée a la perfection... Un contraste incroyable entre un tas de sentiments, la joie, la tristesse, le rage.. Une symphonie émotionnelle a la réalisation magique ... Un film magnifique.",1
"Tout simplement géniale. Vivre sa vie se décompose en douze parties et raconte l'histoire d'une femme qui se prostitue pour lutter contre l'ennuie, mais aussi et surtout pour subvenir à ses besoins. Godard dévoile une nouvelle fois une vision atypique du cinéma qui s'exprime avec des cardages magnifiques, des angles improbables et une mise en scène ingénieuse et au-delà de cela ce qui m'a le plus touché dans ce film ce sont les dialogues et les pensées philosophiques d'Anna Karina:On est toujours responsable de ce qu'ont fait, tout est beau il n'y a qu'à s'intéresser aux choses, l'art et la beauté c'est la vie. J'ai adoré la scéne du dialogue philosophique qui est un subtil questionnement sur la vie en société. Anna Karina est d'ailleurs bouleversante, douce avec un regard mélancolique bref elle est tout simplement captivante. Godard dépeint le milieu de la prostitution. Il est clair que ce film est pour Godard une déclaration d'amour à Anna Karina, sa caméra ne la quitte pas du regard. D'une autre manière on peut voir dans ce film une nouvelle critique du capitalisme. Captivant et parfois hypnotisant, Vivre sa vie est un pur chef-d'oeuvre!",1
"""Mademoiselle Chambon"" (2009) rediff sur arte le 16.09.2015 Ne vous laissez pas attirer par le bon casting de l'affiche : cette histoire qui se traîne pendant cent longues minutes est mortellement ennuyeuse :c'est mou, soporifique ! Par contre, si vous aimez bien les courses d'escargots, vous allez être ravis, le suspense est le même : dans ce navet, on attend qu'il ne se passe rien... et Vincent Lindon fait du Vincent Lindon, en silences ! Nul et atterrant... Peut-être pour les amateurs de contemplatif ? Si seulement le réalisateur, Stéphane Brizé, pouvait éviter de nous faire toujours le même registre ! willycopresto",0
"Une parodie des films de science-fiction qu'on à le plaisir de voir et de revoir. Certes, ce n'est pas le meilleur long-métrage de Tim Burton mais il reste drôle, délirant, auto-dérisoire et avec un casting de luxe. Les acteurs de cette merveille cinématographique sont tous convaincants dans leurs rôles : que ce soit Jack Nicholson, Glenn Close, Pierce Brosnan, Natalie Portman ou Jim Brown. La réalisation et la mise en scène de Tim Burton sont très bonnes malgré les effets spéciaux qui prennent de l'âge. Le scénario bien que cliché est plein de cynisme et nous divertit parfaitement. Et bien sûr, qu'est ce qu'un film de T. Burton sans la musique de Danny Elfman ? Le thème de la bande originale du film est l'un de ceux que je retiens le plus facilement en tête. Celui-ci est incroyable et met bien en valeur le générique du film ! Un très bon Burton délirant dont les martiens m'ont traumatisé quand j'étais petit. A voir pour ceux qui ne l'ont pas encore vu.",1
"les paysages sont certes tres beau... mais 2h30 pour ca... c'est insupportable. C'est tres tres mou, les acteurs n'en sont meme plus convaincants... quasiment pas d'actions, un dialogue quasi inexistant, juste des pensées affreusement soporifiques, une histoire d'amour sans interet. On se croirait dans un reportage bidon. Je me suis fait violence pour tenir jusqu'au bout, mais vraiment je regrette d'avoir perdu mon temps pour ca.",0
Beaucoup d'humanité dans cette histoire de deux personnes estropiées physiquement et psychologiquement.,1
"Un bon thriller, ni plus ni moins réussi que la moyenne des thrillers de l'époque. Clint Eastwood est encore une fois très très bon. J'ai été surpris, le revoyant après un bon paquet d'années, que ce n'était pas lui qui l'avait réalisé, mais Richard Tuggle ! Pourtant, c'est typiquement le genre de films qu'il aurait pu faire lui-même. Assez bon film, qui va repasser bientôt, il me semble.",1
le theme est interessant mais il est traité d'une facon tres speciale. on s'ennuie des le debut et jusque la derniere minute. une suite de temoignage avec pour commencer des visages floutes...on s'ennuie ferme!,0
"Après l’excellent « Shaun Of The Dead », le duo Simon Pegg / Edgar Wright nous revient pour un film très explosif ! Exit les morts vivants, exit, le gore...Place à l’action. « Hot Fuzz » est une étonnante déclaration d’amour au cinéma policier et d’action. Film à l’humour particulièrement « soo british » qui ravira tous les fans du duo, des films d’action, de « Shaun of the dead », de l’autodérision... Nicholas Angel (Simon Pegg), vrai flic pur et dur...Le monsieur perfection de la police...Tellement bon, que ses supérieurs décident, pour se débarrasser de lui et enfin avoirs à eux seuls les tous les mérites, de l’envoyer à Sandford...Petit village de campagne qui concours chaque année pour le premier prix « du village de l’année »...Bien obligé de s’y résoudre, Angel, secondé par un partenaire (Nick Frost) fan de « Bad Boys 2 », de « Point Break » et de la bière, va découvrir que ce petit village n’est pas si tranquille que ça... De l’humour...il y en a...De l’action...Pas de problème ! Le film est plaisant d’un bout à l’autre et plus particulièrement dans sa dernière partie. Le film part alors dans un délire innommable pour notre plus grand bonheur ! La complicité de Simon Pegg et Nick Frost est touchante et crédible. Ils nous donnent l’impression de se connaître depuis toujours. Même duo que dans le précédent métrage et même ressenti ! La musique, les décors, les innombrables références au cinéma sont autant d’atouts qui font dire que le film est une vrai ptite bombe ! A voir et à revoir sans retenu ! Alors, « Par le pouvoir du crâne ancestrale !!!! », n’attendez plus, filez passez un très agréable moment au cinéma en suivant le très singulier « Hot Fuzz ».",1
"Film ultra référencé, qui évoque Araki mais aussi et surtout Lynch, Knives and skin est un objet filmique assez fascinant qui mêle teen movie, fantastique et drame dans une ambiance qui évoque autant les séries tv de type soap que le cinéma expérimental. Le sous-texte féministe est assez pertinent et offre quelques scènes amusantes tandis que certaines séquences, notamment musicales, sont d'une splendeur visuelle et émotionnelle à couper le souffle. Alors que les personnages paraissent froids et désincarnés, quelques scènes d'une grande poésie viennent leur conférer une grande profondeur. Knives ans skin est un exercice d'équilibriste, un film qui, à tout moment, prend le risque de plier sous le poids des références qu'il invoque, mais qui arrive, sans réellement les dépasser, à magistralement les incarner. Alors oui peut-être que le travail d'écriture, notamment de certains personnages, aurait mérité plus de travail et que certaines scènes fonctionnent moins bien mais pour un premier c'est plus que prometteur !",1
"Souhaitant venger la mort de son fils, le patron du FBI demande à un vieil ami de massacrer toute la mafia de Chicago. Voilà à quoi se résume l'histoire, faisant douteusement l'apologie de l'auto-justice. Pour la forme, ""Raw Deal"" manque cruellement de punch. Bien que naviguant de manière intéressante entre le polar et l'action, le scénario est assez prévisible et parfois vraiment gros. La BO très 80's a mal vieilli, et la mise en scène maladroite d'Irvin transforme ce qui auraient pu être des séquences épiques en scènes d'action violentes mais sans grande saveur. Schwarzy, imposant mais pas très bien dirigé, sauve les meubles (sans lui, on courait au nanar). ""Raw Deal"" est certainement son moins bon film d'action des 80's.",0
"Alors que personne n'attendait son retour, George A. Romero a refait parlé de lui en 2005 avec le quatrième opus de sa saga des morts-vivants, transformant sa fameuse trilogie en tétralogie. Si les avis étaient partagés, Land of the Dead a quand même été une bonne réussite. Et Romero continua ainsi, proposant une cinquième mouture très différente, optant pour un plus petit budget, des acteurs inconnus, et surfa sur le phénomène de filmage en ""caméra amateur"" pour plus de réalisme... Un essai raté indubitablement, Diary of the Dead étant l'un de ses plus mauvais films avec Bruiser. Têtu comme une mule, ne comprenant rien à rien, faisant fi des critiques, le metteur en scène américain continue de plus belle avec Survival of the Dead, sixième film de la franchise qui propose une réalisation datée avec de beaux inconnus, des effets spéciaux vomitifs (nous sommes en 2009 Georgie !) et un scénario tout simplement ennuyeux, ne proposant rien de bien neuf à une saga essoufflée depuis belle lurette. Il y a un temps pour tout et, à force de s'éterniser sur sa légende forgée et surtout sur d'innombrables come-backs ratés, George A. Romero n'est plus au final que l'ombre de lui-même, devenu inconsciemment un has-been en retard sur son temps, filmant lamentablement un navet de plus dans l'industrie du cinéma de genre. Ce sixième volet étant sorti dans la discrétion la plus totale en France et directement en DVD, on espère sincèrement ne pas voir un septième opus débouler.",0
"VERSUS ""C’est la guerre"" (Préface du film par Olivier Cachin - auteur, journaliste et animateur) L’art de la guerre. Sun Tzu l’a théorisé, le hip hop en a fait une réalité. Les gladiateurs des temps modernes ne sont plus armés de boucliers et de glaives, ils ont troqué les armes fatales contre des micros. Mais leurs mots sont tout aussi tranchants que les katanas des samouraïs, et peuvent faire aussi mal qu’une lame. Cédric Pinto a vu cette guerre des mots un soir de février 2005, et il ne s’en est jamais remis. Depuis cette battle mémorable du quartier des Epinettes à Evry titrée «Reste-t-il des vrais ?», il a compris que le hip hop français, derrière les tubes, les stars, le strass et les paillettes, restait un art de rue qui pouvait servir à assassiner verbalement le MC concurrent. L’essence même du rap est là, dans cette joute verbale où rien n’est personnel mais tout est question de virtuosité linguistique. L’improvisation. Le mot qui tue. La phase qui défonce. La rime fatale. Et l’adrénaline qui coule à flow lorsque deux MCs se font face sur le ring de la scène, avec comme but ultime de prouver à l’autre et au public qui est le meilleur. Pendant trois ans, Cédric les a tous rencontrés. Les obscurs et les sans grades, les cadors du freestyle, les Parisiens et les Marseillais, les Zoxea et les Sadik Asken, les Lyonnais et les Bordelais, avec même une escale à La Mecque (New York), histoire de comprendre les racines du mouvement. Il en a résulté un documentaire comme on en voit peu. Versus. La véritable histoire de l’art de la guerre version hip hop. Avec l’improvisateur hors du commun qu’est Aladoum comme guide dans cette jungle verbale, Versus plonge le spectateur au cœur du combat. Versus. Ceux qui vont mourir au champ d’honneur de la rime vous saluent. Olivier Cachin",1
"Quel plaisir de (re)voir ce film, un des meilleurs réalisés sur le monde du rock. Et puis, ce n'est pas tous les jours qu'on voit Scotty Moore, Bill Black, DJ Fontana à la TV !",1
"Un bon film, notamment grâce à une excellente mise en scène(en 3 parties) et à l'interprétation toujours aussi brillante de charles berling.Il faut également noter la transposition de paris et du monde dans les années 60-70. A voir, pour le plaisir mais également pour s'informer.",1
"L’humour noir propre aux comédies italiennes des années soixante trouve ses fondements dans ce film que son réalisateur n’avait pourtant pas prévu de tourner sur un ton sarcastique. Pietro Germi parvint tout de même à mettre au centre de son scénario le cynisme morbide de cette coutume en vigueur en Sicile qui ne permettait l’autorisation du divorce que dans le cadre d’un meurtre passionnel et d’en faire une dénonciation évidente de la violence inhérente à la communauté sicilienne. Cette satire sociale vaudevillesque, en brusquant avec virulence les institutions morales et politico-religieuses alors en place, est devenue une référence de l’esprit politiquement incorrect qui marquera le cinéma transalpin. En plus de ce ton moqueur et anticonformiste, cette œuvre phare du 7ème art a également su imposer l’immense Marcello Mastroianni comme un autre pilier majeur de la comédie italienne.",1
un beau film qui nous ouvre les yeux sur la situation au Congo. la situation est tellement dramatique. ca nous fait mal au coeur de connaitre la réalité d'un pays assez riche comme le congo.,1
"L'estitique du film est très belle, l'histoire un peu trop space.",0
Encore un film de Patrice Leconte formidable. Il sait filmer les acteurs au plus juste. Il est le meilleur pour les films tragiques. Du bon cinéma français. Point. Rien à ajouter. Je préfère rester encore silencieuse et repenser à cet regard et ces mains qui finissent par lâcher... la vie.,1
"Malgré les mimiques de Steve Martin, on ne remplace pas Peter Sellers aussi rapidment. Le charme n'agit pas.",0
"Après avoir vu récemment « La rage du Tigre », c’est avec méfiance que je me suis attelé à regarder « La Mante religieuse ». Et c’est une bien bonne chose ! Malgré un air parfois suffisant de l’acteur principal et le doublage de Lily à la « parigot, tête de veau », cette agréable surprise m’a réconcilié avec le genre. L’histoire reste simple, mais pas simpliste. J’y ai même décelé quelques pointes d’humour dans certains dialogues. Ici, point de geyser de sang, et pourtant, il y avait matière. Les scènes chorégraphiées sont à « couper le souffle ». De plus, prêter à la mante religieuse les traits d’un futur « Maître Yoda » instructeur m’a fait plutôt sourire. George Lucas se serait-il inspiré de cette scène pour inventer et créer son Yoda ?",1
"On suit plusieurs hommes qui acceptent pour de l'argent de suivre une femme jusqu'à une mine où elle désire sauver un homme. On devinera que l'appât du gain est une chose, l'appât féminin une autre et qu'il n'y a pas grand place au chevaleresque. Outre la magnifique photographie et son technicolor le film est un mixte intéressant qui se fait western dans la forme mais qui est plus proche du Film Noir dans le fond. Les acteurs sont superbes et le récit assez prenant pour passer un bon moment.",1
"D'abord, il faut que l'on se le dise : la vérité historique de ce film est inexistante. Buffalo Bill est presque montré comme un héros, alors que c'était un personnage assez nuisible. Néanmoins, si l'on prend cela en considération, il faut tout de même reconnaitre que c'est un excellent film, grace à la mise en scène de William Wellman, excellente, et aux quelques scènes d'action particulièrement réussies. De plus, il y a quelques beaux moments d'émotion. Bonne interprétation. C'est tout de même un vrai plaisir à voir.",1
"La bande annonce donne vraiment envie. Malheureusement il vaut mieux se contenter de cette bande annonce car le dessin animé en lui même n’est pas trop marrant. Les blagues sont lourdes. Les seules chiennes présentes représente une image dégradante (aguicheuse, hypocrite, intéressé). Des scènes à connotations sexuelles qui n’est absolument pas pour les enfants. De la violence aussi. En gros pas terrible malgré un très bon graphisme et petite moral à la fin.",0
"Dans le desert cinématographique suisse, Michel Soutter tente de lancer une industrie inexistante dans son pays. Son style profite de la nouvelle vague française qui a exclaté le monopole des films de studios pour un cinéma moins convenu. Son cinéma est ce qu'on pourrait appeller du cinéma littéraire, la façon de parler de ses acteurs n'est pas du tout naturel et on sent bien que les dialogues ont été écrit comme du théâtre avec des exercices styles certe interessant, mais cela passe mal au cinéma. Un film surprenant mais qui ne plaira qu'aux adeptes de la nouvelle vague dont je ne suis pas.",0
"Complètement fou ou débile ? Ce film est issu des idéologies contestataire des années 60, nihilisme et anarchisme et anti société de consommation. Des tabous sont brisés (inceste et cannibalisme), les hommes sont des animaux malgré la civilisation semble vouloir dire le cinéaste. Dans plusieurs scènes le montage est vraiment entraînant, avec un enchaînement de plan hyper vif. À noter la jolie distribution, M. Piccoli, Coluche, H. Guybet et P. Dewaere.",1
"Tres agréablement surprise par cette suite (presque préféré au premier, de très belles musique, des acteurs au meilleur de leurs forme avec un Marc Lavoine dans un rôle de dragueur inconditionnel, très pressée de voir le coeur des hommes 3",1
"Le Rocky sauce Coréenne... Le premier quart d'heure du film laisse à désirer, après ça prend un peu de consistance, le personnage principal est plus profond et une histoire d'amour rentre également, on y trouve aussi une musique très soignés. Cependant sur la longueur le film aurait pu être bien plus encore, ne vous attendez pas à des combats aussi dynamique que la saga Rocky, disons que c'est plus épurés et surtout dans un esprit de réalisation plus expéditif, au final on s'attache pas trop à y voir des combats magnifique, mais plus à voir une histoire, l'histoire de ce boxeur. Il garde une certaine maturité sur le fait que c'est une histoire vrai et c'est là que vous apprendrez après avoir vu tout le film dans son ensemble, que les matchs sont maintenant de 12 rounds et non plus de 15.",0
"Franchement, le problème avec Jackie Chan est toujours le même : y’a deux trois cabrioles pas trop dégueulasses et pas trop mal chorégraphiées mais au-delà de ça, le film a le niveau technique et artistique d’une vieille production X des années 80. Alors certes, il y a une petite scène « Street Fighter » bien sympa et encore, pour l’époque c’était sympa alors qu’aujourd’hui, avec la multiplication de ce genre de trip sur Youtube, le truc tombe un peu à plat…",0
"Rares sont les films qui m'endorment ... même à 2h du matin et pourtant ce film m'as endormi ,du coup j'ai du m'y reprendre à 2 fois pour le voir en entier ! Le début s'annonce très bien puis on tombe dans un huit clos plutôt ennuyeux pour finir sur une très mauvaise surprise inattendu qui nous donne l'impression d'avoir une fin bâclée ! Dommage il y avait de l'idée ! Seul point positif , Ana de Armas que j'ai découvert , qui est super jolie et qui ne joue pas trop mal . Je le conseil pour ceux qui ne trouve pas le sommeil et qui ont besoin d'une berceuse .",0
"Un petit thriller fauché où il est question d'une jolie femme ambitieuse et manipulatrice, Leslie Brooks, l'actrice tenant ce rôle se débrouille très bien. Pour le reste c'est bien mou et horriblement bavard et surtout on n'a pas la réponse à toutes les questions:Comment Claire a-t-elle tué son mari ? Comment la police peut parler d'aller-retour la nuit du meurtre alors que l'aviateur n'a rien dit, et surtout pourquoi ces aveux dans la scène finale couchés sur le papier avant que le psy qui prétend la piéger arrive.Les rôles secondaires ne sont pas terrible, à sauver, outre Leslie Brooks, la scène avec le maître chanteur.",0
"Un scénario bancal et prévisible, une mise en scène datée, des séquences plates et impersonnelles, ne restera à The Samaritan un Samuel L. Jackson qui restera quoi qu'il arrive Samuel L. Jackson.",0
"« Explosion Imminente » est un film ridicule, disposant d’une histoire sans queue ni tête, avec une intrigue qui n’en est pas une. La mise en scène est mauvaise, les effets spéciaux sont complètement ratés et les scènes d’action sont très mal réalisées. La distribution se noie dans cet enchevêtrement de bêtises et la prestation des acteurs en est déplorable. Un film dont on ne peut même pas dire qu’on va rapidement l’oublier tellement il est lamentable et catastrophique. Immangeable, imbuvable, bref une catastrophe.",0
"Pas convaincu par ce long métrage de John Huston. On a connu le cinéaste en meilleur forme et surtout plus inspiré dans sa mise en scène et son scénario. Il nous dresse plusieurs portraits croisés de personnages usés par la vie ou en passe de l'être sur fond de combats de boxe. Si Huston traite ses protagonistes avec tendresse, il ne réussit malheureusement pas à impulser l'émotion et l'intensité nécessaire à ce genre d'histoire. On n'éprouve guère d'intérêt pour les destins de ces losers et l'intrigue s'avère plate et mal construite. ""Fat City"" n'est pas une des oeuvres de John Huston que l'on retient.",0
"Très honnêtement, ce ""documentaire"" aurait pu être un chef d'oeuvre. Je le met entre guillemets, car c'est de là que vient le problème majeur du film selon moi : ce n'est pas un documentaire. Un docu-fiction excellent, mais un documentaire moyen, parce que ce qui fait le sel d'un bon documentaire, c'est d'effacer l'esthétisme au profit d'une recherche du ""réel"". Le soucis que j'ai avec *Rocco*, c'est que j'en suis sorti encore plus perplexe que lorsque je suis rentré dans la salle, avec le questionnement constant de si ce que je voyais étais réel ou mis en scène, et bien trop souvent la frontière n'est que trop floue. Le film propose des séquences en champ contre-champ alors que l'on ne voit jamais de caméra dans le cadre, le cadre est quasiment toujours parfait, la lumière est magnifique et les images léchées, les interviews de Rocco versent parfois un peu trop dans le mélodramatique et certains dialogues ainsi que certaines situations semblent avoir été écrites tant elles sont particulièrement exagérées et mises en scènes. De fait, on est constamment en train de se demander si ce que l'on regarde est une retranscription concrète du milieu, et cette perplexité nuit à la qualité documentaire de *Rocco*. Néanmoins, Rocco Siffredi est un véritable phénomène, capable de se livrer à un niveau d'intimité assez hallucinant, il semble n'avoir aucun tabou et cette ""honnêteté"" est paticulièrement captivante. De fait, en mettant de côté le documentaire, *Rocco* est un film captivant, bien plus réel que tout ce qui a été fait avant, et un bien meilleur film de fiction qu'un documentaire. Le monde de la pornographie est présenté avec une relative neutralité et certaines séquences sont véritablement hallucinantes. A voir si cet univers vous intéresse, mais j'ai bien peur que les réalisateurs aient bien trop souvent privilégiés la qualité esthétique à la forme documentaire.",1
